,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00182X0010/P1,annual,0.6565766715685404,0.6595646930575932,3.342036134623622,3.9056265976018656,0.1362269479456528,0.7339991869235956,0.540549266011422,3.2095148470250003,3.770239405890339,0.14410986225244507,0.6565766715685404,0.7339991869235956
1,00671X0052/S1,annual,0.5429523939256662,0.6761945002940152,1.3452456633871204,1.6274863308982515,0.14688504791500448,0.45439078531705956,0.7221432375201764,1.331990582885864,1.5570831031580745,0.184998318243977,0.5429523939256662,0.45439078531705956
2,00847X0043/S1,annual,0.7022139608434613,0.7919176931331222,1.7818950321538192,2.244422910090589,0.10228267857013161,0.779167965637405,0.7388938327708741,1.7189500838486556,2.148044340579702,0.11688293089110384,0.7022139608434613,0.779167965637405
3,00853X0030/PZ2013,annual,0.13790940297286458,0.6035270438749751,2.329573070476431,2.6860266751672652,0.21500253543322392,0.3520542711621295,0.5751962783325729,2.055884953315235,2.3441440337988535,0.21147914861697367,0.13790940297286458,0.3520542711621295
4,00862X0005/S1,annual,0.7132019695425348,0.6553123219301302,0.3747158709127318,0.4728275386940097,0.13216702688861204,0.7089277710501865,0.5862172678634785,0.41083482998368853,0.47584973234641276,0.15328033413187575,0.7132019695425348,0.7089277710501865
5,01074X0006/S1,annual,0.6323295337600279,0.8158457785287739,0.6737903964660602,0.9340239265649887,0.09172384626976215,0.710542167342096,0.8783194592871212,0.7529837989815968,0.9297517928386259,0.13336250961501658,0.6323295337600279,0.710542167342096
6,01086X0011/LS4,annual,0.391147401644681,0.7660486578167515,2.8958706442055333,3.431786441552953,0.1513007504728089,0.4919880471046778,0.7740909982207139,2.6179075291247487,3.1508987085057654,0.2043930358724724,0.391147401644681,0.4919880471046778
7,01116X0138/F1,annual,0.613961344819018,0.7116304985536902,0.5951501867869502,0.7065433239907255,0.14002047641512616,0.6799690245501364,0.6644759518212422,0.5476774858454897,0.6303991167797675,0.13566475727129504,0.613961344819018,0.6799690245501364
8,01192X0043/S1,annual,0.4175959648328923,0.7841417841739309,2.1287103537625724,2.4906324860667954,0.1497674375265662,0.47261944226545183,0.723470386982205,1.9278417925382507,2.2264439857486775,0.19155734721556333,0.4175959648328923,0.47261944226545183
9,01347X0002/S1,annual,0.8181146013170411,0.726438881148444,0.40547755783200906,0.5023189656608222,0.09586239802687456,0.8094562878317347,0.6828606632610064,0.4038879559834789,0.49419293503471906,0.11628069059640449,0.8181146013170411,0.8094562878317347
10,01381X0070/P25,annual,0.6940703715206029,0.6582859657321497,0.27161342832571106,0.35415072666320774,0.13457279037234018,0.620553084012736,0.6076521241036241,0.2933917777654198,0.3857501564595999,0.16589846269283737,0.6940703715206029,0.620553084012736
11,01584X0023/LV3,annual,0.4507637650586539,0.7400336756409752,2.898693906101495,3.3744888960166897,0.15950936113741046,0.5415339450734035,0.6696436320947556,2.6578527630796773,3.2384800996454155,0.1800939875420324,0.4507637650586539,0.5415339450734035
12,01995X0012/342B,annual,0.6530525740395845,0.8683673260412424,0.14848925287305692,0.1826419893178436,0.10603308523532305,0.7989310410067458,0.7363921046593704,0.11058110622263657,0.1446754904247398,0.11432924282831092,0.6530525740395845,0.7989310410067458
13,02617X0009/S1,annual,0.401841774483644,0.5965321741330122,2.300724656817487,2.7675577780827236,0.16872780235224663,0.19227686997159787,0.5559311718881867,2.4132999207215797,3.032666717489996,0.21098106043835493,0.401841774483644,0.19227686997159787
14,02726X0029/238,annual,0.48670097126801004,0.7439062841930995,0.1266367516408494,0.16420015447502578,0.12051387484405712,0.6069706559159764,0.5607554377707378,0.13291544535146618,0.17047715850903397,0.1354600160741972,0.48670097126801004,0.6069706559159764
15,02974X0004/S1,annual,0.5336188276009808,0.8836789203171608,2.597111479684158,3.016627696258744,0.119328627225425,0.5967351715381004,0.8037848200868116,2.4849202753095274,2.8406458594968553,0.13067694795581591,0.5336188276009808,0.5967351715381004
16,04398X0002/SONDAG,annual,0.49641253195170976,0.5855423982726697,3.0609543492000073,3.5564645568824105,0.1732494425605228,0.5133037941036314,0.5395727144363545,2.882357011271383,3.2909700004047626,0.1873054013744304,0.49641253195170976,0.5133037941036314
17,08025X0009/P,annual,0.2679560923486073,0.6939999220942306,0.2770142054759222,0.34171551613057155,0.17797683131800618,0.09442477750202516,0.61136615805419,0.36756003509351687,0.4189178033813281,0.27806511523701044,0.2679560923486073,0.09442477750202516
