,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00572X0010/S1,inertial,0.48878330428771366,0.7072956609947008,1.1034031490293947,1.3036849006419562,0.11713251578094849,-0.43993376843844856,-0.0785516887837947,1.0360725938997983,1.1269417570813358,0.27542871403866415,0.48878330428771366,-0.43993376843844856
1,00578X0002/S1,inertial,0.5463648702059503,0.6495444133996378,2.714225541325137,3.1124858470523913,0.15889548916504315,-0.7686430863801221,0.20170441863058952,2.330117772730301,2.6975408949426836,0.3403980266184929,0.5463648702059503,-0.7686430863801221
2,00583X0005/S1,inertial,0.33292137943055633,0.8301897421798881,2.234235638097554,2.627831051663778,0.14639727307319095,-0.9891810735852464,0.3457238191203825,1.8599381287496717,2.1776104526803253,0.35455432354171756,0.33292137943055633,-0.9891810735852464
3,00608X0028/S1,inertial,0.6568804474929344,0.6715060089760276,2.8392599216870673,3.4034793748267167,0.13373199901087301,-0.5905706441644414,-0.09153691291767352,2.9731319757288297,3.5003709511359054,0.31940511431199264,0.6568804474929344,-0.5905706441644414
4,00766X0004/S1,inertial,0.6337472519760986,0.7419890704216797,4.060696844234417,5.243103179892099,0.11986290632433216,-1.7010021785026859,0.23526380003505065,4.3519222101525195,5.1140922373738995,0.383222966360928,0.6337472519760986,-1.7010021785026859
5,00993X0002/S1,inertial,0.4108565818534977,0.601574019091293,1.2175915301939528,1.4923415253121246,0.17214690567679378,-110.46392338568928,-1.3951043228633209,2.1275087533076937,2.1910082408357936,2.7632732085398533,0.4108565818534977,-110.46392338568928
6,01053X0058/S1,inertial,-0.3846307606558086,-0.05927564051456535,0.6737788817439908,0.8551443431600987,0.2967168501570343,-77.65950279184926,-0.09944939312805845,1.3073381939687843,1.3346909566757055,2.2356632440128754,-0.3846307606558086,-77.65950279184926
7,01198X0002/S1,inertial,0.6530500716179981,0.6792650954429976,2.066126915091926,2.5918280386029657,0.12203988856725444,-3.993093347806938,0.2592360577801659,2.8478864754881443,3.421256391209843,0.515105148322088,0.6530500716179981,-3.993093347806938
8,01245X0010/S1,inertial,0.5232927623423276,0.7069729517688181,2.0284423063872703,2.526254588775135,0.14514533690176012,-1.037776254284358,0.18985278050255228,1.9959293527615785,2.5181700436660854,0.3589512008389366,0.5232927623423276,-1.037776254284358
9,01461X0012/S1,inertial,-0.017122188412451722,0.7515050689885229,2.165122387278399,2.577891527595484,0.15047287155747618,-0.6014539148347042,0.5586678851871669,1.3991798497925636,1.7462864793571868,0.19693957205698726,-0.017122188412451722,-0.6014539148347042
10,01473X0087/S1,inertial,0.482374326126642,0.6223990449702592,0.737527110578711,0.9518600831598292,0.15186833215335208,-0.16136962169461588,0.41616086591669743,0.37839715543619984,0.4605549041729517,0.25769107162546745,0.482374326126642,-0.16136962169461588
11,01491X0009/S1,inertial,0.5913873978797011,0.6492185256572484,0.9563387883605217,1.1653922929485783,0.1515130946932948,-13.085145751714101,0.3824916057299521,1.4935566809789094,1.5429646030205955,1.058188916934606,0.5913873978797011,-13.085145751714101
12,01516X0004/S1,inertial,0.761550147397032,0.7388430001341055,0.2759587262799064,0.37040536785378375,0.10585937497434562,-2.9525941857290756,-0.17512637260242547,0.35943502669300975,0.4850361477912921,0.44897344226724645,0.761550147397032,-2.9525941857290756
13,02206X0022/S1,inertial,0.4828527028652697,0.4853588965809451,1.3894312461122067,1.6811756707566634,0.2108762391717185,-0.8547898952212667,0.025472002177023945,0.7195599653155885,0.8559784501992942,0.3085862537059905,0.4828527028652697,-0.8547898952212667
14,02566X0019/S1,inertial,0.6725444272273782,0.6473703859261866,0.984838326386532,1.1524510756756277,0.15604273136468386,-11.534221313391313,-0.17543314203271065,1.2868606023562306,1.47273303357345,0.7971839364549858,0.6725444272273782,-11.534221313391313
15,02923X0007/F,inertial,0.4744668185840454,0.505379850698127,1.5588354284169221,1.889137829269797,0.22076674474843289,-3.6532658635465634,-0.8060092154323679,1.8483071644588172,2.472724819107247,0.7074871999106999,0.4744668185840454,-3.6532658635465634
16,02931X0008/S1,inertial,0.0772534560212238,0.33729564596743544,0.8514874576364697,1.0373001733976908,0.2403940146923966,-7.404295745589451,-1.0817101780829548,0.4750115359645138,0.5157831317081529,0.7701963912790151,0.0772534560212238,-7.404295745589451
17,03272X0006/PZ,inertial,0.6872800103335035,0.5864062246679421,1.0912059583823974,1.3686808787324254,0.15338797251287942,-1.172903720910528,0.09637907352642938,0.6553842351136678,0.7597867644149263,0.32240185196099946,0.6872800103335035,-1.172903720910528
18,03276X0009/P,inertial,0.7196880908619366,0.6332592844620555,0.9561652933844664,1.245238255915394,0.137806225648252,0.01460499607810306,0.41158701942631515,0.4979202475723061,0.6034841360757821,0.22903407892983546,0.7196880908619366,0.01460499607810306
19,03287X0018/S1,inertial,0.5983473197229057,0.7210348570747331,1.2800928243866498,1.4985644381642158,0.1270379993599571,-0.5017287427640675,0.6941616032365541,1.1058992893088226,1.3349052893617859,0.30760472734866073,0.5983473197229057,-0.5017287427640675
20,03622X0027/PZ,inertial,0.6073256327112837,0.6377718731429975,0.8416586027832569,1.05366866216901,0.13948533739953944,-0.6428109462463101,0.5829606395598456,0.8519166314674265,0.9628616409462891,0.2921179633654387,0.6073256327112837,-0.6428109462463101
21,00275X0005/P1,inertial,0.5217935187473113,0.5548647618092009,0.627062815908002,0.7779563410533405,0.1563731338800684,-0.46073158806059156,0.25693192831001765,0.7212173702510855,0.91800319794691,0.3020708962568115,0.5217935187473113,-0.46073158806059156
22,02603X0009/S1,inertial,0.5544551532319111,0.5031805909297036,3.928002574878094,4.644790406850779,0.18117344667523227,-4.741459110605889,0.29907276669439453,5.252628955304175,5.914919003474482,0.5785035623034738,0.5544551532319111,-4.741459110605889
