,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00068X0010/F295,mixed,0.738828619671074,0.8218404612557844,0.9294075339935485,1.1452263581175706,0.09297555170428826,0.49894445468198656,0.5918475155736227,0.9797315238616942,1.1872095255466955,0.17759447623587363,0.738828619671074,0.49894445468198656
1,00182X0010/P1,annual,0.43565714803483646,0.5115511005440851,4.0303015641390685,5.006651212807007,0.17463031785165703,0.4585317768059807,0.4015939351804295,4.382365986578011,5.379153450044821,0.20560738437713708,0.43565714803483646,0.4585317768059807
2,00241X0012/P1,mixed,0.8525135181165803,0.8272293958946517,0.8755294691440326,1.1383994935771733,0.06910909051917888,0.5261361509668885,0.7884856589109885,1.23925978559092,1.6834713148723808,0.16596825319149333,0.8525135181165803,0.5261361509668885
3,00263X0006/P1,mixed,0.7197245361042373,0.6806868750367903,0.8803163055952035,1.0672145222140375,0.11818543989081255,0.464520906492894,0.3371948478732981,0.993589573313174,1.2345120244874772,0.19088424252460748,0.7197245361042373,0.464520906492894
4,00271X0002/P2,mixed,0.7878995433937981,0.8159689989459972,0.8686125954146714,1.0738591614858497,0.08553920355949096,0.49230069842852797,0.3941237755569219,1.013766148075292,1.3121406491910095,0.194930273723533,0.7878995433937981,0.49230069842852797
5,00332X0007/S1,mixed,0.795211301354914,0.9059710456697154,0.6131309094113755,0.7814043305397292,0.06663292662571241,0.47302940645274105,0.6328878208297586,0.7162178743336138,0.8716854412298644,0.16028680489148484,0.795211301354914,0.47302940645274105
6,00471X0095/PZ2013,mixed,0.8121027943750008,0.7436498359517013,1.237004706444596,1.4961776414617263,0.09159056297399687,0.5638543541687273,0.6088364109180003,1.2495149855157548,1.600712236391853,0.16123331710645922,0.8121027943750008,0.5638543541687273
7,00572X0010/S1,inertial,0.8008841286442308,0.8390344768535551,0.6480672109600006,0.8136227066311489,0.07310177058680586,0.1531583747666856,0.3161560471075854,0.6950335963457354,0.8642339273417524,0.21122195334460683,0.8008841286442308,0.1531583747666856
8,00578X0002/S1,inertial,0.8028846666661293,0.71211329369334,1.6955839248854696,2.0517018501131075,0.10474141413471261,0.48300872729543265,0.6811799784518641,1.2699592490239935,1.4584432771643066,0.18403843827260535,0.8028846666661293,0.48300872729543265
9,00583X0005/S1,inertial,0.8801308732219064,0.9040908100666566,0.8782886618894996,1.1139420540494736,0.06205805315038849,0.6297202634097976,0.36230655272664936,0.7121198945100623,0.9395242764571231,0.15297152614245743,0.8801308732219064,0.6297202634097976
10,00608X0028/S1,inertial,0.7056694841411126,0.6804533026367463,2.5560285690357123,3.1522309985006474,0.12385976418470132,0.018916931707171236,0.49496974584013664,2.1467660382440057,2.7490996339248137,0.2508524082408659,0.7056694841411126,0.018916931707171236
11,00671X0052/S1,annual,0.7324293595045828,0.7504699220686536,1.0033337296139337,1.245248018997731,0.11238700532470484,0.5600810670436412,0.5526655871446378,1.1186574967378344,1.3981612785380995,0.166116686154251,0.7324293595045828,0.5600810670436412
12,00755X0006/S1,mixed,0.1772747872204261,0.8867590204591987,1.756751847209529,1.9499518366227246,0.14862437779136617,-5.801248685388061,0.37291200923085654,2.699217208194218,2.833226021102268,0.55150779772086,0.1772747872204261,-5.801248685388061
13,00766X0004/S1,inertial,0.6876645432928186,0.8022951916439407,4.206534255829409,4.8418195841356155,0.1106891372037633,0.24342077781763227,-0.045222450348701315,2.033002733587758,2.7066574427458487,0.20282256282975847,0.6876645432928186,0.24342077781763227
14,00773X0002/S1,mixed,0.7982236766967219,0.7315697635216855,2.2809173257218407,2.7167513022031,0.09265863922930083,0.4628988265370285,0.4998461603002786,2.6830644196606475,3.302492947162559,0.18934865150767657,0.7982236766967219,0.4628988265370285
15,00791X0017/S1,mixed,0.7750352867769267,0.892070866101794,0.8913237082896786,1.0388024713136792,0.084048097867045,-0.5039306758463047,0.45734468919640014,1.2871110975754592,1.5333545787930518,0.3140189594087769,0.7750352867769267,-0.5039306758463047
16,00794X0021/S1,mixed,0.7173385614503942,0.6951417779556331,0.923901347910814,1.1410210778335386,0.11606015491301525,-3.1437841915365574,-0.2387402560929499,1.08086661113253,1.375529187367212,0.4791949790514551,0.7173385614503942,-3.1437841915365574
17,00805X0002/S1,mixed,0.8736618583724622,0.7969706432536253,0.6200098665333885,0.7854046435928708,0.06986031964357307,-0.3916135824936757,0.43085724790444746,1.0114497389922634,1.2464744105491927,0.26684403808552387,0.8736618583724622,-0.3916135824936757
18,00817X0145/PZ_SN,mixed,0.3643900894389974,0.6974568642639888,2.5103290429228435,2.796076050912493,0.15471440314912116,-5.527760413330299,0.30635599572390637,4.172553118839893,4.5349802885964925,0.6762766449225104,0.3643900894389974,-5.527760413330299
19,00821X0035/S1,mixed,0.6435513069559589,0.6331477595359203,0.5085865487633648,0.6336291953544562,0.13746797977626496,-0.023331286218146507,0.2185602641120743,0.5412290151970285,0.6753699628582994,0.2711966120432203,0.6435513069559589,-0.023331286218146507
20,00847X0043/S1,annual,0.7197797905125175,0.693828957951299,1.7288529345552215,2.1772196897832115,0.09922009827357788,0.5436390371533549,0.6438995355790251,2.4615983138150344,3.0879229067584317,0.16802515334031595,0.7197797905125175,0.5436390371533549
21,00853X0030/PZ2013,annual,0.44806741377137793,0.6813044164587043,1.8561048492667283,2.1492002633337073,0.17203235918784185,0.4239646414076417,0.4509993278924753,1.8818836019006187,2.210240581022568,0.1993989232631967,0.44806741377137793,0.4239646414076417
22,00862X0005/S1,annual,0.6812430367016808,0.6724752328344168,0.39995342200414086,0.49847630745674415,0.13933649404800671,0.5422227264590096,0.5090395562717343,0.5036627277323279,0.5967556749242172,0.19222645938337388,0.6812430367016808,0.5422227264590096
23,00957X0005/S1,mixed,0.771072958721428,0.71229671732461,0.45712012214808595,0.5934271367455116,0.09229037896508735,0.6732169866404618,0.6912122907490065,0.5606464855148902,0.6548393846659956,0.12355610491086827,0.771072958721428,0.6732169866404618
24,00993X0002/S1,inertial,0.3427809151852609,0.5491287256156612,1.260829753949006,1.5762053299577243,0.181820893985203,-70.98714840684758,-4.317997260159655,1.543778841010421,1.7607769059073743,2.2206706299075916,0.3427809151852609,-70.98714840684758
25,01003X0008/S1,mixed,-1.6908025224852121,0.7770809288856242,2.982328328205817,3.130231957422366,0.21064818017647147,-52.15406618518246,-1.4424922194366023,5.030221906590593,5.231505747727497,1.8135293782518707,-1.6908025224852121,-52.15406618518246
26,01013X0004/S1,mixed,0.7451425928647403,0.7786546269594186,0.7995949599680363,1.0360539580055688,0.10087050359816147,-0.3001301793941582,0.5378757406212287,1.1627389705477906,1.4310912599333223,0.2567351218630373,0.7451425928647403,-0.3001301793941582
27,01024X0058/S1,mixed,0.5846432385393177,0.6734670223227892,1.3535052212470866,1.723183068817347,0.1339677932635028,0.3493992380674127,0.6900508632540445,1.5861207979317484,1.9558795029778124,0.19495758743175204,0.5846432385393177,0.3493992380674127
28,01031X0023/S1,mixed,0.7567708772570185,0.8920168328691905,1.577984107881418,1.8178435180011316,0.0857473357547703,-1.9863424396332685,0.3106872941362431,2.1968517221573367,2.874355719132986,0.45960039867503505,0.7567708772570185,-1.9863424396332685
29,01045X0015/S1,mixed,0.40071695648177263,0.8370237086985662,0.7203469001193368,0.8030890370434369,0.1264640759608583,-2.0091055520288954,0.6717528396109795,1.3125815471458921,1.4091229027325236,0.43478028470611657,0.40071695648177263,-2.0091055520288954
30,01046X0010/S1,mixed,0.6472360506228348,0.8024502163688843,1.247526598368835,1.5348081560991613,0.10801742592376362,-2.2152678195350743,0.3400724006198059,2.138181555570448,2.533824545769574,0.4694791758941897,0.6472360506228348,-2.2152678195350743
31,01053X0058/S1,inertial,-0.4982117376813697,-0.18965487322125307,0.7211666403710562,0.8895267995777655,0.3086468292892258,-69.06056209630982,-0.7149932838326356,1.2004727879324073,1.2596269041883348,2.109927812710749,-0.4982117376813697,-69.06056209630982
32,01074X0006/S1,annual,0.7234278367908222,0.8750687182886288,0.5751624419249648,0.8100892366503449,0.07955310190025969,0.7083249275084551,0.6848448149516144,0.7745285253252838,0.9333059375178315,0.13387231197044586,0.7234278367908222,0.7083249275084551
33,01086X0011/LS4,annual,0.7360759925716049,0.6718299850913485,1.8173780223873404,2.2594546068777053,0.09961493335964836,0.5358473579688382,0.6327982294267753,2.5371876718185296,3.0118122142667962,0.19537074939603932,0.7360759925716049,0.5358473579688382
34,01116X0138/F1,annual,0.5701252395683454,0.7572271700372523,0.6481492433473213,0.7455802127049646,0.1477566810751022,0.5640390187307308,0.6065892907844985,0.6534962401119747,0.7357722414024832,0.15834153297473058,0.5701252395683454,0.5640390187307308
35,01192X0043/S1,annual,0.21613430036475723,0.4765206746810632,2.331325528079491,2.8894706755468698,0.17375049161436384,0.3742011261224055,0.5576105528229053,2.033178080121569,2.4253091454197735,0.208667179164641,0.21613430036475723,0.3742011261224055
36,01194X0069/S1,mixed,0.6623682875351867,0.6681426010382603,1.4880270715095842,1.8799560052674245,0.11744078841170838,0.5219240903080655,0.7103417169328714,1.2083437275427915,1.842279187177987,0.1498124540678802,0.6623682875351867,0.5219240903080655
37,01198X0002/S1,inertial,0.5409636810408833,0.6144593122983608,2.4777244180640334,2.9812356561752926,0.14037569694186502,-5.245018889294122,0.11795039836413479,3.5920669636250913,3.826199910069843,0.5760735375607228,0.5409636810408833,-5.245018889294122
38,01245X0010/S1,inertial,0.8544301684151098,0.7510651567387256,1.17038228041639,1.3960048667241294,0.08020711673221081,0.3009130907281694,0.327447783894774,1.1642534717903514,1.47493332926604,0.21024358185384687,0.8544301684151098,0.3009130907281694
39,01252X0011/S1,mixed,0.804685499811689,0.6546779137467971,1.8677194091230094,2.169459154497499,0.1061621613462385,-0.2987932270310534,0.37772820378242744,2.532675543571172,3.1085040340628836,0.3032925487637088,0.804685499811689,-0.2987932270310534
40,01258X0020/S1,mixed,0.573216371569246,0.8450090783096953,1.0467793479450442,1.3103463375503077,0.09789387342323397,0.33192492892089664,0.5835203594585954,1.2211057903890354,1.420167824737427,0.18077715367880412,0.573216371569246,0.33192492892089664
41,01264X0029/S1,mixed,0.5758170385794585,0.8161203684129634,1.0079314493717997,1.1987853863226785,0.12105682506287978,0.10911304081560669,0.31158779955144744,0.6955747554464073,0.8335207871198734,0.2143437942821739,0.5758170385794585,0.10911304081560669
42,01287X0017/S1,mixed,0.32072533867758546,0.6832544146256525,0.5641124652051617,0.6977309970026,0.14860747053244203,-6.701331506740727,-0.09500515704796553,0.9798771207692601,1.1110122024865412,0.7249290313004169,0.32072533867758546,-6.701331506740727
43,01347X0002/S1,annual,0.788187850500831,0.7631289936385088,0.44371125368745507,0.542070897124379,0.1034486444893854,0.6586135964330198,0.6203776759053997,0.558092617034912,0.6614885508147542,0.15564436489758923,0.788187850500831,0.6586135964330198
44,01381X0070/P25,annual,0.7241660747298345,0.6732561358316649,0.25800194716939784,0.33628013063203877,0.1277821902338339,0.5475321932123539,0.49033120382707196,0.31308428499994595,0.42123499060506764,0.18115932347296756,0.7241660747298345,0.5475321932123539
45,01461X0012/S1,inertial,-0.06095440439994482,0.5759328109137468,2.0356756059159014,2.632851927689663,0.1536809387455602,-2.3867248984328184,-0.4141619315400473,1.6235158921556352,2.5395000695790206,0.2863951950917471,-0.06095440439994482,-2.3867248984328184
46,01473X0087/S1,inertial,0.296526901706726,0.6155266676159886,0.915430885111147,1.109657511686002,0.17704475536127193,-0.1895622373076562,-0.015607912027976178,0.3941568040800127,0.4661114428190149,0.2608000829187109,0.296526901706726,-0.1895622373076562
47,01491X0009/S1,inertial,0.7057364803462615,0.6774301400779756,0.8175301393876061,0.9889730930439835,0.12857676749892952,-6.420829547441038,-0.8605462384449774,0.9227818251361825,1.119957438226643,0.7680840806392032,0.7057364803462615,-6.420829547441038
48,01516X0004/S1,inertial,0.4285022854081446,0.6573393040441411,0.46967542673541435,0.5734373697507679,0.16388456220405423,-2.6313202696099594,-0.09204707746425966,0.38771671099570776,0.46490612638714457,0.4303400990743956,0.4285022854081446,-2.6313202696099594
49,01584X0023/LV3,annual,0.6553504083346564,0.6926264715528865,2.2416076464566115,2.6731128699668045,0.12635588359467104,0.6544937506988366,0.45456260325185005,2.3593280061321864,2.811354380345751,0.15634124810761138,0.6553504083346564,0.6544937506988366
