,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00572X0010/S1,inertial,0.5803085189343264,0.7453987243143743,0.8432635902411216,1.1812319847860568,0.1061304568540932,0.03205051754082,0.3375183218612644,0.7913643221698606,0.9239672096276967,0.22582098743128035,0.5803085189343264,0.03205051754082
1,00578X0002/S1,inertial,0.7157578336292785,0.6891150624374763,2.118659803434427,2.4637594208881213,0.1257773617630242,-0.18822073615761936,0.4611870177822427,1.9395554473169145,2.211039496277476,0.27900725535595305,0.7157578336292785,-0.18822073615761936
2,00583X0005/S1,inertial,0.7043009608241471,0.8522135740456414,1.3950877976171119,1.749580323581856,0.09746965590985268,0.35660318431086224,0.4851535999572667,1.083312999876922,1.238461433392746,0.20164389604605348,0.7043009608241471,0.35660318431086224
3,00608X0028/S1,inertial,0.7403501034930806,0.6981796415376456,2.5217748823597175,2.960700428934663,0.11633400506619507,-0.11494743151325726,0.05487729524510354,2.4589510658234475,2.9306556043002283,0.26741919681307874,0.7403501034930806,-0.11494743151325726
4,00766X0004/S1,inertial,0.7404122964534561,0.77526698399843,3.582298591215277,4.414078136376901,0.10091051349092763,0.18417740455853926,0.5257729042990871,2.3782319657752193,2.8106317908403136,0.21061384938712907,0.7404122964534561,0.18417740455853926
5,00993X0002/S1,inertial,0.5735099555257555,0.647132315533747,1.0011670323118227,1.2697322708993939,0.14646813599024044,-71.59095881235463,-0.7846422230437913,1.7262577054580384,1.7681459664206138,2.229964400286372,0.5735099555257555,-71.59095881235463
6,01053X0058/S1,inertial,-0.32505427380880136,0.03490285247030889,0.6538405772494341,0.8365449329737272,0.2902632514758049,-42.05780466717094,0.41353524597153934,0.9750708698390439,0.987486258927288,1.6540808357240773,-0.32505427380880136,-42.05780466717094
7,01198X0002/S1,inertial,0.58017061594496,0.7090647444325138,2.2745439983535394,2.851078654236711,0.13424707043723227,-3.449092667823513,0.22736828904787365,2.693490401673415,3.2295090416176495,0.48623562331197134,0.58017061594496,-3.449092667823513
8,01245X0010/S1,inertial,0.5936686191428754,0.744983993287648,1.9321459729226123,2.332337658547712,0.13400388730524054,-1.065328337690397,0.2933541897061256,2.0853255813604434,2.535136549285498,0.3613696822998877,0.5936686191428754,-1.065328337690397
9,01461X0012/S1,inertial,-0.7042277535417398,0.7883527038492291,2.978171837547701,3.3368900096738647,0.19477600839761594,-3.976325983127019,0.5084173935724746,2.844535065900418,3.0783123144923197,0.34716039838837365,-0.7042277535417398,-3.976325983127019
10,01473X0087/S1,inertial,0.7114125544063101,0.711783592217251,0.5649513665405437,0.7107288215957428,0.11339607853997885,-1.1995399250502494,0.5277063536445027,0.5698940945322933,0.6338144044723912,0.35463375076517145,0.7114125544063101,-1.1995399250502494
11,01491X0009/S1,inertial,0.7010417800023854,0.6854047745529831,0.8135949783243417,0.996830948098019,0.12959837021939716,-12.380652349131191,0.46133760724271566,1.4537119693573068,1.5038825979981982,1.0313858752541147,0.7010417800023854,-12.380652349131191
12,01516X0004/S1,inertial,0.8211358280901054,0.813975033755725,0.23699140515537215,0.3208044771949091,0.09168377240750586,-2.274554094082504,0.5133919141992949,0.3692624737025969,0.4414780106255139,0.40865387666142,0.8211358280901054,-2.274554094082504
13,02206X0022/S1,inertial,0.49246265676350154,0.5294266607673705,1.2946996595395481,1.6654820940285033,0.20890773433480417,-0.9774432159269717,0.4267836649089969,0.7679821976973481,0.8838274405635794,0.3186260106695077,0.49246265676350154,-0.9774432159269717
14,02566X0019/S1,inertial,0.8085383236512861,0.7324833421009225,0.7556892742752352,0.8812258599601915,0.11931863576661222,-4.7866807576166375,0.08487029419977121,0.8200474607311822,1.0006682277539398,0.5416573260061497,0.8085383236512861,-4.7866807576166375
15,02923X0007/F,inertial,0.5612584844258139,0.5861901191704117,1.4427893880095832,1.7261078962089484,0.2017148857147751,-1.8336907816294667,-0.46035727031735996,1.320837508388133,1.9296257382657138,0.5520976292599004,0.5612584844258139,-1.8336907816294667
16,02931X0008/S1,inertial,0.10038014177026477,0.412458287563108,0.8368007327079838,1.0242188244272874,0.23736241585800416,-7.379104690470431,-0.7463546068048059,0.4492983459746509,0.5150095468227502,0.7690412308046662,0.10038014177026477,-7.379104690470431
17,03272X0006/PZ,inertial,0.7050917752387106,0.6143328627931002,1.0614135415284152,1.3291311023704193,0.14895563177971724,-0.5953705710739514,0.32921316478097395,0.542399378004688,0.6510319017482684,0.2762536814799109,0.7050917752387106,-0.5953705710739514
18,03276X0009/P,inertial,0.7418025218408004,0.6591013007989944,0.9522748366220724,1.1951094430229094,0.13225864271131235,0.1050436610477593,0.585779803543526,0.4816190252965222,0.5751241500112184,0.21827090737573737,0.7418025218408004,0.1050436610477593
19,03287X0018/S1,inertial,0.546628630423823,0.7411014736098177,1.3464999976843426,1.5921248946459075,0.13496941218942396,-0.7428361226537248,0.519060123628573,1.289377180820997,1.4380797922637631,0.3313794213943107,0.546628630423823,-0.7428361226537248
20,03622X0027/PZ,inertial,0.7364642350143026,0.7658411898011129,0.6712901465255201,0.8631923217654296,0.11426995654809557,0.7044834583647812,0.7518753643164385,0.33010245549930434,0.4083767318333387,0.1238954530079191,0.7364642350143026,0.7044834583647812
21,00275X0005/P1,inertial,0.46448673697285425,0.5745397415082605,0.6800967144443081,0.8232516537750059,0.16547771935175992,-0.580733285005558,0.22204939941514157,0.7834547456813938,0.9549668207015558,0.3142338545987499,0.46448673697285425,-0.580733285005558
22,02603X0009/S1,inertial,0.5642226693269031,0.5426372806139959,3.870568675793678,4.593595251447898,0.17917654219839432,-3.8663817204493407,0.41261919521602963,4.960018250943705,5.445537459836586,0.5325961044135987,0.5642226693269031,-3.8663817204493407
