,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00068X0010/F295,mixed,0.748786167297165,0.8119484476086484,0.9118429006985778,1.1231824725087267,0.09118591211761533,0.6146634056277216,0.7362929778015466,0.8542172363061771,1.041129047342525,0.15574232170316035,0.748786167297165,0.6146634056277216
1,00182X0010/P1,annual,0.4115762102380064,0.5029385532728874,4.065754865352257,5.112354188720765,0.1783172022574386,0.44163517922423157,0.44220911957120934,4.514354806773635,5.462437366750374,0.20879074555720703,0.4115762102380064,0.44163517922423157
2,00241X0012/P1,mixed,0.8386156065350263,0.8190418456860733,0.9057768405527185,1.190828864521365,0.07229193288944397,0.6203817477282374,0.7271369321109575,1.1144215941996005,1.5067891161897413,0.14854969926287293,0.8386156065350263,0.6203817477282374
3,00263X0006/P1,mixed,0.6920085525095845,0.681336834714641,0.9082154337079963,1.1187383214405944,0.12389128698123968,0.504617387191425,0.5072600954514745,0.9531811582881295,1.1873928908492573,0.18359852966435286,0.6920085525095845,0.504617387191425
4,00271X0002/P2,mixed,0.7776394288596915,0.8171565287902265,0.9034719024024628,1.099525777035963,0.08758370057638704,0.6576198082271275,0.6451629601135769,0.8298800154265233,1.077535090974173,0.16007751178184196,0.7776394288596915,0.6576198082271275
5,00332X0007/S1,mixed,0.8111906989896336,0.905828822539938,0.5752226279915488,0.7502992509157823,0.06398049381050418,0.5996963406974938,0.7578017330916309,0.6046134255861499,0.7597336841978045,0.13970095065106197,0.8111906989896336,0.5996963406974938
6,00471X0095/PZ2013,mixed,0.8186302575700514,0.7390197227666391,1.2114740000438542,1.4699596643415447,0.08998559360543261,0.6270785993001546,0.646887884347108,1.1584427383438405,1.4801514251751349,0.14908971061455598,0.8186302575700514,0.6270785993001546
7,00572X0010/S1,inertial,0.7854988152870481,0.8151278096239307,0.6721868349039537,0.8444714445471031,0.0758734451524801,0.07077789400791068,0.4940226198022468,0.7392322959508562,0.9052947034758365,0.22125735818871362,0.7854988152870481,0.07077789400791068
8,00578X0002/S1,inertial,0.774188983878425,0.6777916037920375,1.7236591718072019,2.1959710388521154,0.11210649929255774,0.28587607911539714,0.614276053161025,1.4248719117420243,1.7140943656542713,0.21629860759496988,0.774188983878425,0.28587607911539714
9,00583X0005/S1,inertial,0.8704339247390371,0.8999833967255851,0.9703442529755251,1.158122718033253,0.06451937147817564,0.5071654254497291,0.5288104147366095,0.8291872774649315,1.0839109838955088,0.17648029067893437,0.8704339247390371,0.5071654254497291
10,00608X0028/S1,inertial,0.6921280775610048,0.6818561520880113,2.5462718578904093,3.2239287225657436,0.12667696355857544,0.06334817323159514,0.19417356873553948,2.1040953655914625,2.6861278638054613,0.24510630140985326,0.6921280775610048,0.06334817323159514
11,00671X0052/S1,annual,0.7408099941815931,0.7737904824988698,0.9734800655575887,1.2255915446641428,0.1106129552945976,0.5968233828151931,0.7080483681907133,1.0489664439831141,1.3385007289520312,0.15902836741484103,0.7408099941815931,0.5968233828151931
12,00755X0006/S1,mixed,0.29023258842738187,0.873329689398586,1.6219450211755058,1.811150369358408,0.13804499766451275,-6.143364385392613,0.5869506738452395,2.7983497261677996,2.9036100868810615,0.5652085617344562,0.29023258842738187,-6.143364385392613
13,00766X0004/S1,inertial,0.6255735313033447,0.7924621772239118,4.541545818651417,5.301285935318794,0.12119302589744059,0.12928297274827005,0.42325556219919847,2.1739916682777713,2.903652285840318,0.2175843122516332,0.6255735313033447,0.12928297274827005
14,00773X0002/S1,mixed,0.7874754521099104,0.7544888716851106,2.3383571197892246,2.7881705282830187,0.09509449277909343,0.4487472782698956,0.5586539021117254,2.76508473145865,3.3457171426047494,0.19182691361161686,0.7874754521099104,0.4487472782698956
15,00791X0017/S1,mixed,0.7839597075986526,0.9017525417247994,0.8582167038949156,1.0179891546748376,0.08236412067012232,-0.517679720797531,0.6559455960320464,1.2947412909566642,1.5403476525761852,0.3154510859259044,0.7839597075986526,-0.517679720797531
16,00794X0021/S1,mixed,0.7363037144411555,0.7054862667021848,0.8911913484611942,1.1020781468847012,0.11209903387284083,-3.2586595820708917,0.19416397242980832,1.0942054735550757,1.3944652895605638,0.48579177479900837,0.7363037144411555,-3.2586595820708917
17,00805X0002/S1,mixed,0.8813030513038682,0.7955892152323231,0.6105585323306998,0.7612827687853456,0.06771472259598356,-0.37607318132141443,0.6391011972850922,1.0014889401427383,1.2394950680869579,0.2653499071911849,0.8813030513038682,-0.37607318132141443
18,00817X0145/PZ_SN,mixed,0.4365027740590858,0.7128780212170187,2.365765949596558,2.6326888903809236,0.14567375240729966,-5.4032186365441826,0.5618517930617868,4.126095768585834,4.491510984063069,0.6697943068402701,0.4365027740590858,-5.4032186365441826
19,00821X0035/S1,mixed,0.6484494751627631,0.6372288756895683,0.5123439431039017,0.6292606024799087,0.13652019889537756,0.1632618408862503,0.41701842520981935,0.48810783520493645,0.6107006793160636,0.24522848854881432,0.6484494751627631,0.1632618408862503
20,00847X0043/S1,annual,0.6898353526863308,0.6758346130116153,1.8240849397667434,2.290596929097791,0.10438691762560186,0.5589598383961272,0.6540809212157643,2.2919945861056594,3.035647044395422,0.1651806329119343,0.6898353526863308,0.5589598383961272
21,00853X0030/PZ2013,annual,0.44529176223558775,0.6979363153789869,1.8530007491951865,2.1545976161706557,0.17246438935168948,0.5078074618063273,0.5549045656104297,1.7424007186591774,2.043066439844686,0.18431715160696496,0.44529176223558775,0.5078074618063273
22,00862X0005/S1,annual,0.6987065390747391,0.6890180818292944,0.3908075322595267,0.48462915092262104,0.1354658702788598,0.551283991636669,0.5478433415798101,0.5051524262483255,0.5908200504687461,0.1903144807943986,0.6987065390747391,0.551283991636669
23,00957X0005/S1,mixed,0.7677756121728396,0.7149775693973544,0.46362260919784914,0.5976855660949622,0.092952654136075,0.6752039029903276,0.6958839972378432,0.5813475610343583,0.652845561813589,0.12317990734044987,0.7677756121728396,0.6752039029903276
24,00993X0002/S1,inertial,0.3304842803384571,0.5588415157389159,1.2638913688240854,1.590882475128907,0.1835139549116285,-79.89682511498386,-2.0985244539100427,1.65817723052505,1.8665627174860622,2.3540864215650092,0.3304842803384571,-79.89682511498386
25,01003X0008/S1,mixed,-1.545758907140811,0.7309041583771343,2.865525243726379,3.044698153710698,0.20489220415280607,-57.190740580235804,-0.28669182992943765,5.282466736722124,5.473755600929391,1.8975065823005668,-1.545758907140811,-57.190740580235804
26,01013X0004/S1,mixed,0.7442581403924252,0.7851295059105209,0.7908467271334354,1.037850152314009,0.10104538157922849,-0.339438165451069,0.5115085614657151,1.1885157765021617,1.452563892339277,0.2605872723525315,0.7442581403924252,-0.339438165451069
27,01024X0058/S1,mixed,0.5557888319592721,0.6674036571039029,1.380858496200243,1.7820320600263337,0.13854297139211688,0.33199639910159306,0.4795420224865339,1.544693299363832,1.9818656635545884,0.19754782837703988,0.5557888319592721,0.33199639910159306
28,01031X0023/S1,mixed,0.7756270927370033,0.8899276817757855,1.4869761728904365,1.7459585007332472,0.08235653305345499,-1.4462709482329195,0.3473227096442749,1.9615259758043626,2.601494963786627,0.4159708259310654,0.7756270927370033,-1.4462709482329195
29,01045X0015/S1,mixed,0.42190654924308146,0.8323365650721826,0.7007112755862767,0.7887633578926491,0.12420818191580221,-2.0181785697747783,0.8035249657600168,1.2975298246193419,1.411245688738589,0.4354352634182626,0.42190654924308146,-2.0181785697747783
30,01046X0010/S1,mixed,0.6885262220830013,0.8072469309381923,1.1759538429698244,1.4421908824491996,0.10149916534768462,-1.8963637944965868,0.6122811081679672,2.044403622716339,2.4048861268738575,0.44558884665046716,0.6885262220830013,-1.8963637944965868
31,01053X0058/S1,inertial,-0.554407609031365,-0.18851518939035228,0.7382951223177023,0.9060556985346601,0.3143820047298186,-70.8736061605876,-0.6073531764511724,1.2016521254339332,1.2758212668559916,2.137054048334964,-0.554407609031365,-70.8736061605876
