,code_bss,Class,NSE_tr,KGE_tr,MAE_tr,RMSE_tr,NRMSE_tr,NSE_te,KGE_te,MAE_te,RMSE_te,NRMSE_te,R2_tr,R2_te
0,00182X0010/P1,annual,0.48649416690365554,0.5617153674087345,4.105635928311527,4.775826200373524,0.16657921870852893,0.6390291571047235,0.5418571497149517,3.7313371600880956,4.39201189852156,0.16787587247594837,0.48649416690365554,0.6390291571047235
1,00671X0052/S1,annual,0.5014075397935611,0.574205647086542,1.3893359845537494,1.6998456326234843,0.15341567081439372,0.5910612629708747,0.6735670182604059,1.1296050339309964,1.3480315892739658,0.1601607367324452,0.5014075397935611,0.5910612629708747
2,00847X0043/S1,annual,0.635010559045962,0.7095424589289907,1.8563414991715799,2.484807085725521,0.1132374488405979,0.7181898367255817,0.7149377780959647,1.8605193447536383,2.4265571883365373,0.13203783124472568,0.635010559045962,0.7181898367255817
3,00853X0030/PZ2013,annual,0.2528345723948725,0.519540508080624,2.1522413387062103,2.500588625793889,0.2001591792038654,0.49171145182795273,0.5122090751969426,1.7721413147570348,2.076204556554689,0.18730673783014784,0.2528345723948725,0.49171145182795273
4,00862X0005/S1,annual,0.6003299806243247,0.5508894518515517,0.45152846719064427,0.5581686836851173,0.1560219940419615,0.5884915929927806,0.5760143572821887,0.4942520458505431,0.5657946018947284,0.18225330337120105,0.6003299806243247,0.5884915929927806
5,01074X0006/S1,annual,0.5498728824606605,0.797024145265782,0.7266849011290338,1.0334660571341285,0.10148935059747892,0.6443187601022266,0.8272011921994115,0.803204814188826,1.0306349152471819,0.14783306668824087,0.5498728824606605,0.6443187601022266
6,01086X0011/LS4,annual,0.6460911105432428,0.7016256075338962,2.1516587739331574,2.6164347458433985,0.11535348931272676,0.7716887053884203,0.7473599068379952,1.7228298824004753,2.1123271208474956,0.1370227966453808,0.6460911105432428,0.7716887053884203
7,01116X0138/F1,annual,0.368090116250421,0.60154200460628,0.8062881067413266,0.9039636650231977,0.1791446026601663,0.4621471606594263,0.6537336396278002,0.7262801142662484,0.8172432104430173,0.175874456079067,0.368090116250421,0.4621471606594263
8,01192X0043/S1,annual,0.1118206528593163,0.6581965325203425,2.7105436507884892,3.0757270768137372,0.1849505157434599,0.22529503783028682,0.7076672903766155,2.4189280894947274,2.6984718046349556,0.23216937131164608,0.1118206528593163,0.22529503783028682
9,01347X0002/S1,annual,0.6672773684402153,0.6213710159085759,0.5612708452526565,0.6793941902586181,0.1296553798203471,0.6629393342314717,0.6727763583995912,0.5530255088806145,0.657284299809829,0.1546551293670186,0.6672773684402153,0.6629393342314717
10,01381X0070/P25,annual,0.6375510212540344,0.5675617098502386,0.30261007211983676,0.3854790746599355,0.14647716579858253,0.6501437091866632,0.6089453548017544,0.27959686954949764,0.37040380632364767,0.1592985019336066,0.6375510212540344,0.6501437091866632
11,01584X0023/LV3,annual,0.6334388684514607,0.660053620124923,2.291508381067642,2.756776887001581,0.13031061402011695,0.7458642306235785,0.660517157641072,1.9066794913150922,2.4111295060059157,0.13408448218174954,0.6334388684514607,0.7458642306235785
12,01995X0012/342B,annual,0.37660203819554494,0.7435330292714966,0.2069299644256165,0.2448225871049287,0.1421321260405975,0.7056114103692759,0.7441018501735932,0.14536074906557964,0.17505839201488063,0.1383392124750693,0.37660203819554494,0.7056114103692759
13,02617X0009/S1,annual,0.45336582106062884,0.5390821448703504,2.204608444496701,2.645678379183119,0.161297264391594,0.40440697017331706,0.5269799795490581,2.154391034868315,2.6041633863429747,0.18117030454969227,0.45336582106062884,0.40440697017331706
14,02726X0029/238,annual,0.35577050885559236,0.6543861544527165,0.13966126190889122,0.18395374806127024,0.13501192518258534,0.6334262140007743,0.6699640316798787,0.12763347638357825,0.16463964167007722,0.1308215640272822,0.35577050885559236,0.6334262140007743
15,02974X0004/S1,annual,0.1298688367460149,0.7887159372825192,3.705454012785096,4.120439773346827,0.16299207964188397,0.31079249531967035,0.8219738759546675,3.4578811977968478,3.7136153651467647,0.1708357696813207,0.1298688367460149,0.31079249531967035
16,04398X0002/SONDAG,annual,0.43719848111998505,0.48991694213198755,3.214677136922254,3.7597473194236155,0.18315214923147005,0.5708658914463125,0.5953747252435557,2.6900283742259177,3.0902346680118784,0.17588055945874764,0.43719848111998505,0.5708658914463125
17,08025X0009/P,annual,-0.1686275349267845,0.6053075407247795,0.3583282124262501,0.43175183413547175,0.22487074694555842,-0.3987717641311741,0.5783504458120796,0.4613850657271424,0.520642936186793,0.34558721753903104,-0.1686275349267845,-0.3987717641311741
